Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Type_New,Outlet_Years,Price_per_Unitwt,MRP_group,Item_Fat_Content_No_Fat,Item_Fat_Content_Regular,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Category_FD,Item_Category_NC,Item_Outlet_Sales
9.395,-1.378880577614482,42.1112,1,3,Non_Perishable,25,4.48,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.6112
11.1,-1.4322985061748366,157.4604,1,2,Non_Perishable,8,14.19,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3010.7476
14.0,-2.075506438392324,153.0656,2,1,Non_Perishable,25,10.93,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6024.1584
11.3,-2.957715534308052,198.1426,1,2,Perishable,8,17.53,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,988.713
10.0,-1.6388620573398118,117.944,1,3,Non_Perishable,25,11.79,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,239.688
5.75,-1.955355090473944,112.8176,3,1,Perishable,23,19.62,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1374.2112
6.215,-2.1769972358158194,226.8062,2,1,Non_Perishable,25,36.49,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4739.8302
11.35,-2.221488115877467,100.0016,2,1,Not_Sure,1,8.81,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1012.016
11.1,-1.826817490581496,165.7526,1,3,Perishable,25,14.93,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,657.8104
14.0,-2.4308841978013263,130.431,2,3,Non_Perishable,11,9.32,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,778.986
19.75,-2.6297458933470286,179.766,1,2,Non_Perishable,8,9.1,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2336.958
6.525,-1.8502170176852055,85.0882,2,3,Non_Perishable,11,13.04,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2233.0932
10.3,-1.555842333478771,103.9648,2,3,Perishable,11,10.09,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1661.8368
5.78,-1.9616048149537098,264.7568,2,3,Not_Sure,11,45.81,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4745.8224
11.85,-2.1688344188990407,164.1526,1,2,Perishable,8,13.85,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3124.5994
16.35,-2.5756084693348376,50.1324,2,1,Perishable,1,3.07,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,467.3916
17.6,-2.687132998595736,182.5976,2,1,Non_Perishable,25,10.37,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5070.7328
10.5,-2.2640843259581973,37.6164,1,3,Perishable,13,3.58,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,540.6296
19.0,-1.8074861359187926,48.0718,1,3,Non_Perishable,13,2.53,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,992.7078
14.6,-2.08035462843943,238.8538,2,3,Not_Sure,11,16.36,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6008.845
15.6,-1.7993702772468618,62.9194,2,1,Perishable,25,4.03,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2105.2596
4.615,-1.7835449773588998,232.63,2,1,Non_Perishable,25,50.41,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5359.69
18.75,-2.1493846843543802,104.628,1,2,Non_Perishable,8,5.58,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,745.696
5.26,-2.25978580367285,161.8868,1,2,Non_Perishable,6,30.78,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3275.736
18.25,-2.128232965224522,140.2154,1,2,Not_Sure,8,7.68,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1701.7848
10.3,-1.9317300022559463,177.937,2,1,Non_Perishable,25,17.28,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6704.606
15.1,-2.1475036864665356,242.7512,1,3,Perishable,13,16.08,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4119.9704
15.5,-2.2517068266411986,81.5934,1,1,Non_Perishable,12,5.26,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,327.5736
13.65,-2.028132123320303,45.7402,2,3,Non_Perishable,11,3.35,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,780.9834
16.1,-2.518808237761963,189.3846,1,2,Non_Perishable,8,11.76,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3630.6074
5.175,-2.1543207455923916,107.3622,1,3,Not_Sure,25,20.75,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,317.5866
12.85,-1.4748150456770999,39.7164,1,1,Non_Perishable,12,3.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,231.6984
9.5,-2.258464927961703,32.99,1,2,Non_Perishable,6,3.47,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,133.16
13.8,-2.093643542206675,245.1802,1,2,Perishable,6,17.77,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5650.6446
5.78,-1.9392763315478432,263.7568,1,2,Not_Sure,3,45.63,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2636.568
19.7,-2.4626527714385658,96.0726,1,2,Non_Perishable,8,4.88,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1272.3438
14.65,-1.9107393099976935,161.5552,1,1,Non_Perishable,12,11.03,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324.9104
6.67,-1.5377255568336543,130.0626,1,1,Not_Sure,12,19.5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,131.1626
6.11,-1.8429999106216584,131.2968,1,1,Perishable,12,21.49,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,260.9936
13.65,-1.6077872904842259,260.0936,1,1,Non_Perishable,12,19.05,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,260.9936
17.2,-1.5138501977187988,160.6578,3,1,Perishable,23,9.34,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3690.5294
6.32,-2.816144613493538,40.2822,1,2,Perishable,6,6.37,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1139.1838
4.88,-1.6137922873100756,52.9298,2,3,Non_Perishable,11,10.85,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1995.4026
5.425,-1.7067751436332583,88.3514,1,2,Non_Perishable,3,16.29,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1416.8224
15.85,-1.7342524647397846,37.2506,1,3,Non_Perishable,13,2.35,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,265.6542
7.5,-2.1603145713203205,121.7072,1,2,Non_Perishable,3,16.23,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3552.7088
12.65,-2.052222323438044,161.5578,3,1,Non_Perishable,23,12.77,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2406.867
9.06,-2.6510826596934636,211.956,1,3,Not_Sure,25,23.39,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,213.056
20.75,-2.509795653231791,124.173,3,1,Perishable,23,5.98,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2956.152
8.93,-2.1731980166205993,152.134,1,3,Perishable,25,17.04,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,153.134
9.0,-1.9399602283583819,79.7644,1,2,Non_Perishable,6,8.86,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1649.8524
16.7,-1.782240817755153,181.9292,2,1,Non_Perishable,25,10.89,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3101.2964
6.36,-3.0225746181347275,165.6526,2,1,Non_Perishable,25,26.05,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4769.1254
5.365,-1.5865438247735009,170.4764,2,1,Perishable,25,31.78,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3435.528
14.1,-1.6508595318720423,86.4198,1,2,Perishable,8,6.13,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1133.8574
7.55,-2.45841468249602,152.334,1,2,Non_Perishable,6,20.18,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2603.278
13.0,-1.7954255536450219,45.406,1,3,Non_Perishable,13,3.49,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,605.878
9.3,-2.23912738700024,192.8846,2,1,Non_Perishable,25,20.74,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2293.0152
17.6,-1.901112278349393,118.7782,1,3,Not_Sure,25,6.75,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,119.1782
12.3,-2.037748519007378,92.9804,3,1,Not_Sure,23,7.56,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1929.4884
7.05,-1.8888008037941664,109.8912,2,1,Not_Sure,25,15.59,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2074.6328
11.8,-2.090409260937608,79.9618,2,1,Non_Perishable,25,6.78,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,241.6854
17.25,-1.7140851698013204,251.3724,1,2,Non_Perishable,8,14.57,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6795.1548
15.85,-2.576171851759713,42.7112,1,2,Non_Perishable,3,2.69,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,639.168
18.85,-2.1503778643611575,192.1846,1,2,Non_Perishable,6,10.2,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3248.4382
16.35,-2.0528453461868237,227.6062,1,2,Perishable,3,13.92,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7222.5984
14.1,-1.866104536818891,229.0668,1,2,Perishable,6,16.25,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3225.1352
7.905,-2.8508316665532067,249.0408,1,2,Not_Sure,6,31.5,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3755.112
12.0,-2.3579336521578016,179.3976,3,1,Non_Perishable,23,14.95,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3440.8544
12.15,-2.0907418027133455,163.4552,1,2,Perishable,6,13.45,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,974.7312
10.1,-2.4593574463578003,75.367,2,3,Perishable,11,7.46,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,535.969
17.5,-2.4607135396794058,262.491,1,2,Non_Perishable,3,15.0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5259.82
18.35,-2.0930865816041577,152.034,1,3,Perishable,25,8.29,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,306.268
17.1,-1.6366264347217414,112.3886,2,1,Perishable,1,6.57,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1779.0176
7.785,-1.8604505659947346,61.451,2,3,Perishable,11,7.89,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,759.012
11.8,-1.830395426259071,125.9704,3,1,Not_Sure,23,10.68,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1877.556
13.15,-1.4748132069459257,171.8764,1,2,Perishable,8,13.07,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3779.0808
6.4,-1.5471039092937762,41.5796,1,3,Non_Perishable,25,6.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,41.2796
8.5,-1.8007179626293943,51.1324,1,2,Non_Perishable,3,6.02,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,259.662
8.645,-1.5696033622107877,96.341,3,1,Non_Perishable,23,11.14,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,193.082
17.6,-1.946783846043255,110.9202,1,2,Perishable,8,6.3,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1687.803
9.1,-1.4379217163523292,127.5362,1,2,Non_Perishable,3,14.01,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4655.9394
12.8,-2.520861820531529,225.9404,3,1,Perishable,23,17.65,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4950.8888
7.63,-2.0675084012455116,95.4436,1,2,Non_Perishable,6,12.51,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1418.154
9.285,-2.1751879102280887,246.4144,1,2,Non_Perishable,3,26.54,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1225.072
13.6,-1.6842884407562144,231.03,1,2,Perishable,8,16.99,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5359.69
8.895,-1.9745141497088412,176.237,1,2,Perishable,8,19.81,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1764.37
16.35,-1.8498927345854814,195.211,3,1,Non_Perishable,23,11.94,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2553.343
17.6,-2.1104643752498062,43.3454,3,1,Non_Perishable,23,2.46,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1006.6896
7.975,-2.712378725281977,85.225,3,1,Non_Perishable,23,10.69,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1081.925
15.85,-2.240190283021053,36.7164,1,2,Not_Sure,3,2.32,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,308.9312
15.7,-2.221483297028063,178.666,3,1,Non_Perishable,23,11.38,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2516.724
8.985,-2.0960265071093023,128.831,1,3,Non_Perishable,13,14.34,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1428.141
20.35,-1.8569042434120953,260.1594,3,1,Perishable,23,12.78,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2093.2752
6.59,-1.7595021836989504,85.6908,3,1,Perishable,23,13.0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1929.4884
19.85,-3.0618325091946303,264.0884,1,2,Perishable,6,13.3,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5829.7448
16.85,-2.325528340583026,91.4488,1,3,Not_Sure,13,5.43,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2082.6224
19.35,-2.3719635247460062,173.1738,2,1,Perishable,25,8.95,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,7298.4996
16.75,-1.9113794624934282,256.4988,3,1,Perishable,23,15.31,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,7452.9652
17.6,-1.9447727735212126,110.5202,1,2,Perishable,3,6.28,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,450.0808
7.905,-2.6594337763565337,250.4408,1,1,Not_Sure,12,31.68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,500.6816
17.85,-2.231594679267139,126.202,2,1,Not_Sure,25,7.07,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3668.558
7.785,-2.3015040720486803,103.1964,2,1,Perishable,1,13.26,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,736.3748
7.825,-1.3969423941499877,253.0698,1,2,Non_Perishable,6,32.34,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6088.0752
9.0,-2.3869449544583468,101.0016,2,1,Non_Perishable,25,11.22,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2125.2336
20.75,-2.561031577438414,153.0024,1,2,Non_Perishable,3,7.37,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2277.036
11.1,-1.3690323544814544,190.3846,1,3,Perishable,25,17.15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,573.2538
6.26,-2.855908657539495,151.1366,1,2,Perishable,6,24.14,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2267.049
18.2,-1.902417480107689,147.3734,1,1,Perishable,12,8.1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,296.9468
13.0,-1.7930231876463776,46.306,2,1,Non_Perishable,1,3.56,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,559.272
20.25,-2.6135490350983743,222.1772,1,2,Perishable,6,10.97,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,5559.43
8.695,-1.6827252901931669,95.5094,2,3,Non_Perishable,11,10.98,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1237.7222
7.27,-1.9846167720597325,113.5518,1,2,Non_Perishable,8,15.62,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,569.259
10.695,-2.073428774015306,174.0712,2,1,Perishable,25,16.28,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3866.9664
12.85,-2.3669735811894332,198.4768,1,2,Perishable,8,15.45,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1379.5376
7.075,-2.0892209874694383,142.7128,2,1,Perishable,1,20.17,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1869.5664
20.2,-1.6979467240496018,196.211,2,1,Non_Perishable,25,9.71,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5499.508
8.195,-2.392913785244939,94.3462,2,3,Non_Perishable,11,11.51,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,925.462
7.09,-2.9613341173090135,47.9034,1,2,Non_Perishable,6,6.76,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,583.2408
6.095,-1.9117678501353756,141.4154,1,3,Not_Sure,13,23.2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1418.154
19.35,-2.17156349026252,80.2644,1,2,Perishable,3,4.15,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,942.7728
6.15,-2.209524386416057,99.3384,1,3,Non_Perishable,13,16.15,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2364.9216
17.35,-2.4533811242502077,87.9856,2,1,Non_Perishable,25,5.07,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3251.7672
20.2,-1.7640842309735643,125.2678,1,3,Perishable,25,6.2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,254.3356
17.7,-2.7699056128537034,167.0474,1,2,Non_Perishable,6,9.44,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5895.659
17.85,-1.553095887583486,93.7436,2,1,Perishable,1,5.25,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1134.5232
9.395,-1.4993450723318178,224.972,1,2,Non_Perishable,8,23.95,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7696.648
15.75,-1.578182448955342,250.5382,1,2,Non_Perishable,3,15.91,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2775.7202
7.475,-1.545233907934315,241.2854,1,2,Perishable,8,32.28,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5317.0788
7.075,-2.5535422938541585,98.0068,2,1,Non_Perishable,1,13.85,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,874.8612
6.445,-2.418919610788369,92.6436,1,3,Non_Perishable,13,14.37,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1039.9796
19.1,-1.8111051748698483,235.0958,1,2,Perishable,6,12.31,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3038.0454
20.25,-2.707919760196013,193.6162,1,2,Perishable,6,9.56,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3848.324
15.0,-2.1279103321059405,59.1904,1,3,Non_Perishable,13,3.95,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,527.3136
6.67,-1.6638638106693058,89.1514,1,3,Not_Sure,13,13.37,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2390.8878
13.0,-2.415129815710969,60.222,2,1,Non_Perishable,25,4.63,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1677.816
16.7,-2.1472210226566095,112.7176,3,1,Non_Perishable,23,6.75,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,801.6232
7.07,-1.8286330775732977,115.5834,1,2,Not_Sure,8,16.35,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1267.0174
6.48,-2.357627446355364,148.0076,1,2,Not_Sure,8,22.84,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,886.8456
19.0,-1.4454371357400968,228.272,1,1,Perishable,12,12.01,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,452.744
13.35,-1.5857481069384205,147.5392,1,2,Non_Perishable,8,11.05,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3877.6192
5.98,-2.2416236175988806,146.6418,2,1,Perishable,25,24.52,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4414.254
9.3,-2.2560572020273826,122.4388,2,1,Non_Perishable,25,13.17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5448.9072
9.695,-1.638841445092545,223.9404,2,3,Non_Perishable,11,23.1,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4950.8888
15.0,-2.1772454318213903,62.6168,1,2,Non_Perishable,3,4.17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,958.752
11.15,-2.9139611320896,149.9708,1,2,Perishable,3,13.45,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1956.1204
20.85,-2.561172690463953,103.2306,2,3,Perishable,11,4.95,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2404.2038
9.8,-1.5339973564805884,194.3478,1,1,Not_Sure,12,19.83,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387.4956
16.35,-2.3777996285251524,165.0842,3,1,Perishable,23,10.1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,994.7052
9.6,-2.5427773731310017,101.299,1,2,Perishable,8,10.55,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1754.383
18.0,-2.603103614849535,129.9994,2,1,Non_Perishable,25,7.22,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3340.9844
13.35,-2.1899457941247276,216.7166,1,2,Perishable,8,16.23,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3918.8988
20.7,-1.8364266600721737,76.367,3,1,Perishable,23,3.69,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,306.268
15.1,-1.8234565146685322,158.4604,2,1,Non_Perishable,25,10.49,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4278.4308
16.2,-2.3307936148856614,260.6278,1,2,Perishable,8,16.09,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4425.5726
13.8,-2.1072259179234627,230.9984,2,1,Not_Sure,25,16.74,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,9267.936
15.6,-1.3310580077906755,76.867,1,3,Non_Perishable,25,4.93,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,229.701
21.1,-2.575875242778746,129.3994,2,1,Perishable,25,6.13,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2055.9904
5.5,-2.2007125353357466,101.3016,1,3,Not_Sure,13,18.42,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3339.6528
15.1,-1.868676439700241,221.7456,1,2,Perishable,8,14.69,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6410.3224
15.7,-2.3041063280953016,122.9046,1,2,Non_Perishable,3,7.83,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1992.0736
7.895,-1.8209629153595086,104.4332,1,2,Perishable,3,13.23,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2870.9296
17.2,-2.787448424381258,164.5184,2,1,Non_Perishable,25,9.57,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2807.0128
17.35,-2.0525491793933788,88.183,3,1,Non_Perishable,23,5.08,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,539.298
7.285,-2.397651183509791,174.3054,3,1,Non_Perishable,23,23.93,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4377.635
20.25,-2.477480293465947,180.9976,1,2,Non_Perishable,8,8.94,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2716.464
18.75,-1.837363439537875,190.9504,1,3,Not_Sure,25,10.18,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,383.5008
15.85,-1.746803303305619,59.5904,2,3,Non_Perishable,11,3.76,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,703.0848
6.17,-2.8290823093384585,66.3826,2,3,Perishable,11,10.76,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1937.478
19.5,-2.683713864965081,182.2608,2,3,Non_Perishable,11,9.35,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3307.6944
19.2,-1.9369937192672442,197.611,2,3,Non_Perishable,11,10.29,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3142.576
16.7,-1.9444594464381684,181.2292,2,1,Non_Perishable,1,10.85,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2554.0088
20.85,-2.1063200000015305,104.0648,2,1,Perishable,1,4.99,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1869.5664
14.5,-2.042509395421645,260.4594,1,2,Perishable,8,17.96,4,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5494.8474
11.395,-1.99775185570039,233.1616,3,1,Perishable,23,20.46,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6093.4016
7.97,-2.3510694912198384,174.0422,1,3,Non_Perishable,13,21.84,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2586.633
7.71,-2.0202613161483436,55.2956,2,3,Not_Sure,11,7.17,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1255.6988
19.25,-2.347755059995436,141.7496,1,3,Non_Perishable,13,7.36,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4093.3384
7.075,-2.091348952918447,142.2128,1,3,Perishable,13,20.1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3163.8816
19.35,-2.032478625520132,166.0816,2,1,Perishable,25,8.58,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5033.448
11.6,-1.927691647418264,79.9276,1,3,Non_Perishable,13,6.89,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1137.1864
8.985,-1.4099247219198887,98.77,2,1,Perishable,25,10.99,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2696.49
12.1,-2.656231961117865,178.566,2,1,Non_Perishable,1,14.76,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,898.83
