Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Years,Price_per_Unitwt,Item_Outlet_Sales,Item_type_Perishable,Fat_content_No_Fat,Fat_content_Regular,Out_ID_OUT013,Out_ID_OUT017,Out_ID_OUT018,Out_ID_OUT019,Out_ID_OUT027,Out_ID_OUT035,Out_ID_OUT045,Out_ID_OUT046,Out_ID_OUT049,OutletType_SupermarketType1,OutletType_SupermarketType2,OutletType_SupermarketType3,MRP_Cluster_1,MRP_Cluster_2,MRP_Cluster_3,Item_cat_FD,Item_cat_NC
NCU05,11.8,0.098312421,81.4618,1,1,12,6.9,161.1236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
DRY23,9.395,0.191013663,42.1112,1,3,25,4.48,42.6112,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDO24,11.1,0.176573035,157.4604,1,2,8,14.19,3010.7476,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDQ28,14.0,0.060134441,153.0656,2,1,25,10.93,6024.1584,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDV39,11.3,0.007294652,198.1426,1,2,8,17.53,988.713,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
NCO17,10.0,0.128478462,117.944,1,3,25,11.79,239.688,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
FDU50,5.75,0.075107656,112.8176,3,1,23,19.62,1374.2112,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDT12,6.215,0.049381406,226.8062,2,1,25,36.49,4739.8302,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
FDK58,11.35,0.045165796,100.0016,2,1,1,8.81,1012.016,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FDO08,11.1,0.09415375,165.7526,1,3,25,14.93,657.8104,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
NCW29,14.0,0.028907832,130.431,2,3,11,9.32,778.986,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
FDE04,19.75,0.018059621,179.766,1,2,8,9.1,2336.958,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
NCB19,6.525,0.090436094,85.0882,2,3,11,13.04,2233.0932,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
FDV15,10.3,0.146399712,103.9648,2,3,11,10.09,1661.8368,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDL58,5.78,0.074264356,264.7568,2,3,11,45.81,4745.8224,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
FDA08,11.85,0.050186726,164.1526,1,2,8,13.85,3124.5994,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDT43,16.35,0.020631654,50.1324,2,1,1,3.07,467.3916,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NCX06,17.6,0.01561108,182.5976,2,1,25,10.37,5070.7328,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
FDT20,10.5,0.041395445,37.6164,1,3,13,3.58,540.6296,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
FDB41,19.0,0.097313129,48.0718,1,3,13,2.53,992.7078,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
NCN55,14.6,0.059582996,238.8538,2,3,11,16.36,6008.845,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
FDE40,15.6,0.098663652,62.9194,2,1,25,4.03,2105.2596,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
FDX49,4.615,0.101338651,232.63,2,1,25,50.41,5359.69,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
NCM53,18.75,0.052146456,104.628,1,2,8,5.58,745.696,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
FDE36,5.26,0.041764487,161.8868,1,2,6,30.78,3275.736,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDN57,18.25,0.054344186,140.2154,1,2,8,7.68,1701.7848,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDI24,10.3,0.078362484,177.937,2,1,25,17.28,6704.606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDI19,15.1,0.052339069,242.7512,1,3,13,16.08,4119.9704,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
FDF24,15.5,0.042464962,81.5934,1,1,12,5.26,327.5736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
FDG52,13.65,0.065732883,45.7402,2,3,11,3.35,780.9834,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
DRF36,16.1,0.023625114,189.3846,1,2,8,11.76,3630.6074,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
FDS45,5.175,0.051643608,107.3622,1,3,25,20.75,317.5866,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
FDX40,12.85,0.165694219,39.7164,1,1,12,3.09,231.6984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DRK12,9.5,0.041878397,32.99,1,2,6,3.47,133.16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRC27,13.8,0.058091482,245.1802,1,2,6,17.77,5650.6446,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
FDL58,5.78,0.07731122380000001,263.7568,1,2,3,45.63,2636.568,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
NCD30,19.7,0.026903714,96.0726,1,2,8,4.88,1272.3438,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
NCZ54,14.65,0.0813447597,161.5552,1,1,12,11.03,324.9104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
FDE10,6.67,0.150554711,130.0626,1,1,12,19.5,131.1626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
FDR44,6.11,0.09157041555555555,131.2968,1,1,12,21.49,260.9936,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
FDP28,13.65,0.134975628,260.0936,1,1,12,19.05,260.9936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
FDX15,17.2,0.15616879,160.6578,3,1,23,9.34,3690.5294,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDA39,6.32,0.011040999499999999,40.2822,1,2,6,6.37,1139.1838,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
FDY24,4.88,0.133700752,52.9298,2,3,11,10.85,1995.4026,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
FDC60,5.425,0.115119905,88.3514,1,2,3,16.29,1416.8224,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDH28,15.85,0.110030997,37.2506,1,3,13,2.35,265.6542,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
FDT25,7.5,0.051038045,121.7072,1,2,3,16.23,3552.7088,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
DRJ13,12.65,0.062837968,161.5578,3,1,23,12.77,2406.867,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
NCO07,9.06,0.017116983,211.956,1,3,25,23.39,213.056,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
FDW20,20.75,0.024129332,124.173,3,1,23,5.98,2956.152,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
DRF27,8.93,0.049754975,152.134,1,3,25,17.04,153.134,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDS49,9.0,0.07721649277777778,79.7644,1,2,6,8.86,1649.8524,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
FDX25,16.7,0.101561568,181.9292,2,1,25,10.89,3101.2964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
NCX42,6.36,0.005949644,165.6526,2,1,25,26.05,4769.1254,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
FDG33,5.365,0.13956116,170.4764,2,1,25,31.78,3435.528,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDL56,14.1,0.126035694,86.4198,1,2,8,6.13,1133.8574,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDF14,7.55,0.027164679,152.334,1,2,6,20.18,2603.278,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
NCD06,13.0,0.099325278,45.406,1,3,13,3.49,605.878,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
DRM47,9.3,0.04357366,192.8846,2,1,25,20.74,2293.0152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
FDS46,17.6,0.082741482,118.7782,1,3,25,6.75,119.1782,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
FDB35,12.3,0.064565202,92.9804,3,1,23,7.56,1929.4884,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDX21,7.05,0.084554569,109.8912,2,1,25,15.59,2074.6328,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
NCU05,11.8,0.058451805,79.9618,2,1,25,6.78,241.6854,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
NCR38,17.25,0.113748685,251.3724,1,2,8,14.57,6795.1548,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
NCR18,15.85,0.020603511,42.7112,1,2,3,2.69,639.168,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NCU41,18.85,0.052044976,192.1846,1,2,6,10.2,3248.4382,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDY56,16.35,0.062764429,227.6062,1,2,3,13.92,7222.5984,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
DRJ51,14.1,0.087977262,229.0668,1,2,6,16.25,3225.1352,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
FDK21,7.905,0.010010425,249.0408,1,2,6,31.5,3755.112,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
FDY25,12.0,0.033946163,179.3976,3,1,23,14.95,3440.8544,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDU44,12.15,0.058414678,163.4552,1,2,6,13.45,974.7312,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDL43,10.1,0.027106459,75.367,2,3,11,7.46,535.969,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDF05,17.5,0.027022883,262.491,1,2,3,15.0,5259.82,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
DRF15,18.35,0.058153409,152.034,1,3,25,8.29,306.268,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
FDL20,17.1,0.128937661,112.3886,2,1,1,6.57,1779.0176,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FDV32,7.785,0.088846306,61.451,2,3,11,7.89,759.012,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
FDJ34,11.8,0.09357779,125.9704,3,1,23,10.68,1877.556,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDG08,13.15,0.165694678,171.8764,1,2,8,13.07,3779.0808,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDQ04,6.4,0.148392623,41.5796,1,3,25,6.5,41.2796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDW13,8.5,0.098438394,51.1324,1,2,3,6.02,259.662,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
NCI17,8.645,0.143303291,96.341,3,1,23,11.14,193.082,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
FDY03,17.6,0.076276208,110.9202,1,2,8,6.3,1687.803,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDS12,9.1,0.175103435,127.5362,1,2,3,14.01,4655.9394,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDJ55,12.8,0.023511371,225.9404,3,1,23,17.65,4950.8888,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
DRK01,7.63,0.06105276,95.4436,1,2,6,12.51,1418.154,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
FDG28,9.285,0.049559042,246.4144,1,2,3,26.54,1225.072,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDY38,13.6,0.119418124,231.03,1,2,8,16.99,5359.69,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
FDN01,8.895,0.072545601,176.237,1,2,8,19.81,1764.37,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
NCR54,16.35,0.090486828,195.211,3,1,23,11.94,2553.343,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
FDG29,17.6,0.056245075,43.3454,3,1,23,2.46,1006.6896,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FDG24,7.975,0.014618973,85.225,3,1,23,10.69,1081.925,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDG59,15.85,0.043479126,36.7164,1,2,3,2.32,308.9312,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
FDM28,15.7,0.045166237,178.666,3,1,23,11.38,2516.724,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDW04,8.985,0.057827101,128.831,1,3,13,14.34,1428.141,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDS26,20.35,0.089394766,260.1594,3,1,23,12.78,2093.2752,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDQ56,6.59,0.10550944,85.6908,3,1,23,13.0,1929.4884,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDK51,19.85,0.005234153,264.0884,1,2,6,13.3,5829.7448,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
FDL22,16.85,0.036390174,91.4488,1,3,13,5.43,2082.6224,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDH19,19.35,0.03292824,173.1738,2,1,25,8.95,7298.4996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDY55,16.75,0.081252534,256.4988,3,1,23,15.31,7452.9652,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
FDY03,17.6,0.076552407,110.5202,1,2,3,6.28,450.0808,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDK21,7.905,0.016758569,250.4408,1,1,12,31.68,500.6816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
FDZ10,17.85,0.044248175,126.202,2,1,25,7.07,3668.558,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDZ32,7.785,0.038288087,103.1964,2,1,1,13.26,736.3748,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
NCZ18,7.825,0.186032678,253.0698,1,2,6,32.34,6088.0752,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
NCF07,9.0,0.031867464,101.0016,2,1,25,11.22,2125.2336,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
DRE49,20.75,0.021370201,153.0024,1,2,3,7.37,2277.036,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
FDJ08,11.1,0.193772568,190.3846,1,3,25,17.15,573.2538,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
FDT39,6.26,0.009866049,151.1366,1,2,6,24.14,2267.049,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDE08,18.2,0.082551042,147.3734,1,1,12,8.1,296.9468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
NCD06,13.0,0.099729888,46.306,2,1,1,3.56,559.272,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FDB57,20.25,0.018801549,222.1772,1,2,6,10.97,5559.43,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
NCT54,8.695,0.119721451,95.5094,2,3,11,10.98,1237.7222,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
DRF49,7.27,0.071222087,113.5518,1,2,8,15.62,569.259,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
FDM25,10.695,0.060371962,174.0712,2,1,25,16.28,3866.9664,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDF20,12.85,0.033287541,198.4768,1,2,8,15.45,1379.5376,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDH27,7.075,0.05858462,142.7128,2,1,1,20.17,1869.5664,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDV60,20.2,0.11679292,196.211,2,1,25,9.71,5499.508,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDY59,8.195,0.031452265,94.3462,2,3,11,11.51,925.462,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
FDK36,7.09,0.00721395,47.9034,1,2,6,6.76,583.2408,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
NCM31,6.095,0.081196619,141.4154,1,3,13,23.2,1418.154,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
FDE33,19.35,0.049916364,80.2644,1,2,3,4.15,942.7728,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDU36,6.15,0.04627095,99.3384,1,3,13,16.15,2364.9216,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDV13,17.35,0.02747716,87.9856,2,1,25,5.07,3251.7672,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
FDV20,20.2,0.104704537,125.2678,1,3,25,6.2,254.3356,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
NCQ54,17.7,0.012540003,167.0474,1,2,6,9.44,5895.659,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
FDO23,17.85,0.147023834,93.7436,2,1,1,5.25,1134.5232,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
DRE60,9.395,0.159657596,224.972,1,2,8,23.95,7696.648,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
DRP47,15.75,0.141398626,250.5382,1,2,3,15.91,2775.7202,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
FDB21,7.475,0.148821808,241.2854,1,2,8,32.28,5317.0788,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
FDR04,7.075,0.021757498666666666,98.0068,2,1,1,13.85,874.8612,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FDX23,6.445,0.029691762,92.6436,1,3,13,14.37,1039.9796,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDX19,19.1,0.096715523,235.0958,1,2,6,12.31,3038.0454,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
FDD40,20.25,0.014790559,193.6162,1,2,6,9.56,3848.324,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
FDA01,15.0,0.054378253,59.1904,1,3,13,3.95,527.3136,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
FDS33,6.67,0.123428594,89.1514,1,3,13,13.37,2390.8878,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
FDM50,13.0,0.029943463,60.222,2,1,25,4.63,1677.816,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
FDB29,16.7,0.052368061,112.7176,3,1,23,6.75,801.6232,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDF46,7.07,0.093861144,115.5834,1,2,8,16.35,1267.0174,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
FDA33,6.48,0.033968647,148.0076,1,2,8,22.84,886.8456,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDC08,19.0,0.173154079,228.272,1,1,12,12.01,452.744,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
FDB53,13.35,0.139735226,147.5392,1,2,8,11.05,3877.6192,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
FDY31,5.98,0.043351896,146.6418,2,1,25,24.52,4414.254,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
DRQ35,9.3,0.042086652,122.4388,2,1,25,13.17,5448.9072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
FDX36,9.695,0.12848269,223.9404,2,3,11,23.1,4950.8888,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
DRD13,15.0,0.049357077,62.6168,1,2,3,4.17,958.752,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDC52,11.15,0.008326735,149.9708,1,2,3,13.45,1956.1204,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDB45,20.85,0.021362955,103.2306,2,3,11,4.95,2404.2038,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
NCK19,9.8,0.151420934,194.3478,1,1,12,19.83,387.4956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
FDV51,16.35,0.032511818,165.0842,3,1,23,10.1,994.7052,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
FDZ35,9.6,0.022323658,101.299,1,2,8,10.55,1754.383,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
NCW17,18.0,0.019292355,129.9994,2,1,25,7.22,3340.9844,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
FDV59,13.35,0.048124443,216.7166,1,2,8,16.23,3918.8988,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
DRH39,20.7,0.09261307,76.367,3,1,23,3.69,306.268,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
FDN60,15.1,0.094697274,158.4604,2,1,25,10.49,4278.4308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDU55,16.2,0.035984104,260.6278,1,2,8,16.09,4425.5726,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
FDN58,13.8,0.056596985,230.9984,2,1,25,16.74,9267.936,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
FDC41,15.6,0.2047,76.867,1,3,25,4.93,229.701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
FDO01,21.1,0.020618324,129.3994,2,1,25,6.13,2055.9904,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
NCO43,5.5,0.04709821,101.3016,1,3,13,18.42,3339.6528,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
FDQ07,15.1,0.087584126,221.7456,1,2,8,14.69,6410.3224,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
FDF28,15.7,0.038078899,122.9046,1,2,3,7.83,1992.0736,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDM01,7.895,0.095102092,104.4332,1,2,3,13.23,2870.9296,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
FDY49,17.2,0.011953902,164.5184,2,1,25,9.57,2807.0128,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
FDR24,17.35,0.062799379,88.183,3,1,23,5.08,539.298,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
NCY18,7.285,0.031125709,174.3054,3,1,23,23.93,4377.635,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
NCY30,20.25,0.026005891,180.9976,1,2,8,8.94,2716.464,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
FDJ22,18.75,0.09246392,190.9504,1,3,25,10.18,383.5008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
DRI37,15.85,0.107765165,59.5904,2,3,11,3.76,703.0848,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
FDL27,6.17,0.010647477,66.3826,2,3,11,10.76,1937.478,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
NCO30,19.5,0.015749341,182.2608,2,3,11,9.35,3307.6944,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
NCB07,19.2,0.077628053,197.611,2,3,11,10.29,3142.576,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
FDX25,16.7,0.0765955085,181.2292,2,1,1,10.85,2554.0088,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
FDP59,20.85,0.056695731,104.0648,2,1,1,4.99,1869.5664,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
FDR59,14.5,0.063993068,260.4594,1,2,8,17.96,5494.8474,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
FDT27,11.395,0.069529262,233.1616,3,1,23,20.46,6093.4016,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
DRI01,7.97,0.034452949,174.0422,1,3,13,21.84,2586.633,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
FDU09,7.71,0.06670068,55.2956,2,3,11,7.17,1255.6988,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
FDH26,19.25,0.034699737,141.7496,1,3,13,7.36,4093.3384,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDH27,7.075,0.058346939,142.2128,1,3,13,20.1,3163.8816,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
FDN39,19.35,0.065203103,166.0816,2,1,25,8.58,5033.448,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
