,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
674,FDU21,OUT010,-1298.2326905127243
675,NCP41,OUT045,1649.1246766551367
676,FDY10,OUT013,1830.8558259544743
677,FDP12,OUT018,400.7991117070128
678,NCN26,OUT049,1937.1128334852492
679,FDK44,OUT013,2796.681675128104
680,FDC28,OUT049,1844.0389024641827
681,FDJ41,OUT027,5604.879052828562
682,NCT29,OUT035,2085.5213290147776
683,NCH42,OUT019,1698.6957620637613
684,FDU60,OUT018,2416.8447391780455
685,FDS02,OUT045,3018.823420388965
686,FDC51,OUT046,2031.981767378803
687,FDU03,OUT013,2965.7841158432466
688,FDX39,OUT045,3356.9044014622077
689,NCY05,OUT010,-1302.1122618820223
690,NCL06,OUT027,5520.6978722075555
691,FDD32,OUT035,1515.9685176843223
692,NCN41,OUT045,1862.1813139919695
693,NCX53,OUT049,2357.509331067169
694,FDU57,OUT019,523.1627553950375
695,FDQ23,OUT046,1693.286217332031
696,FDQ52,OUT045,3846.6020353986432
697,FDC14,OUT045,665.56056785894
698,FDY09,OUT035,2956.9980691356814
699,FDQ28,OUT045,2468.2690149003047
700,FDV25,OUT046,3505.441688414371
701,FDJ07,OUT035,2026.6766301521502
702,DRB25,OUT049,1782.9751277377727
703,FDK52,OUT019,1659.7663990824894
704,FDY52,OUT027,2492.543173014129
705,FDB28,OUT046,3122.2517450581063
706,FDT36,OUT035,761.6223495347522
707,FDV25,OUT017,3625.82644421891
708,NCN07,OUT027,3500.7725051237785
709,FDC57,OUT017,3207.345247331781
710,FDQ03,OUT018,3518.790156227288
711,FDU23,OUT017,2787.289405644902
712,NCX41,OUT035,3513.662387821245
713,NCD06,OUT035,896.8294560427607
714,FDW08,OUT045,1639.3999094181972
715,NCU29,OUT017,2415.034568328865
716,NCE06,OUT013,2559.4197494373784
717,FDV52,OUT010,-21.03017480913877
718,FDB02,OUT017,2954.046006296233
719,NCR18,OUT045,649.7857968104931
720,FDK16,OUT049,1611.708696826
721,NCQ29,OUT010,2122.662940326033
722,FDZ01,OUT019,-173.77109325980246
723,FDW27,OUT035,2680.611309160865
724,FDD17,OUT018,3491.5091324829054
725,FDW39,OUT013,2889.625997182615
726,DRH59,OUT045,1120.9549456899044
727,FDS52,OUT013,1688.3008152010461
728,FDU40,OUT027,4532.3804864739195
729,NCF54,OUT013,2764.0564403621393
730,FDH46,OUT045,1628.553872738712
731,NCP14,OUT049,1727.6125063077325
732,FDH50,OUT049,3049.8818916285336
733,DRF15,OUT010,540.6597575751907
734,FDV27,OUT027,2934.26609315144
735,NCJ06,OUT049,1991.6905863031043
736,FDN02,OUT018,2990.145647836581
737,FDQ51,OUT049,939.3736051633796
738,FDQ07,OUT017,3684.8832315331356
739,FDS45,OUT049,1829.0751396921478
740,NCJ06,OUT045,1841.140974952118
741,FDD36,OUT035,2026.1977098066072
742,FDY25,OUT045,2829.1836593029984
743,FDU52,OUT046,2469.3588361911807
744,DRK47,OUT017,3684.7250981682537
745,NCL30,OUT017,2119.1899223356486
746,FDN22,OUT035,4139.015660939116
747,NCF30,OUT027,3416.496378819217
748,FDK03,OUT035,4236.464758643257
749,FDT45,OUT017,1009.3484638044247
750,NCC54,OUT027,5205.19325402152
751,FDP08,OUT018,2845.0732364670494
752,FDU44,OUT046,2654.403908807173
753,DRG39,OUT035,1022.938133164711
754,FDU32,OUT049,2061.501380702158
755,FDY27,OUT049,2946.0551886766925
756,NCP54,OUT013,1972.0283030914816
757,NCZ41,OUT049,2077.491019736638
758,DRL49,OUT013,2317.737400820738
759,FDI05,OUT018,1008.5142226365065
760,FDY56,OUT045,3575.130377342355
761,DRC13,OUT013,2050.4360915751195
762,NCV29,OUT017,2938.1374611736683
763,FDR24,OUT049,1581.8269293262047
764,FDZ34,OUT018,2738.198289854162
765,FDP37,OUT035,2148.70257089415
766,FDX08,OUT027,4342.124702735216
767,FDS57,OUT045,2189.9347371759586
768,NCG18,OUT049,1734.0664039340963
769,FDK25,OUT018,2443.9475398679124
770,FDH53,OUT049,1474.168152872544
771,DRI59,OUT018,3251.8001011330707
772,FDA52,OUT046,2833.5702062747923
773,FDT20,OUT010,-1236.73826868187
774,FDE36,OUT019,725.6390150479865
775,FDI24,OUT017,2869.5924855632757
776,FDB28,OUT018,2867.470384196784
777,FDV11,OUT017,2957.258223841468
778,FDP01,OUT046,2510.793080598851
779,FDD34,OUT027,4039.10403575882
780,FDJ50,OUT027,2324.5892255642366
781,FDZ44,OUT013,1939.1390796324586
782,DRO59,OUT035,1382.3028246853928
783,DRB48,OUT045,642.4862698944994
784,FDR21,OUT018,2497.732767336931
785,NCE42,OUT010,1792.304617544628
786,FDO23,OUT046,1506.4629949953523
787,NCE30,OUT018,3067.744055374622
788,FDQ22,OUT035,803.9816778878503
789,FDY01,OUT045,1792.35191381596
790,FDS08,OUT017,2930.9822124066604
791,FDG28,OUT018,3662.838214025008
792,FDQ51,OUT018,598.2853205586316
793,FDB05,OUT017,4027.2219678715
794,FDO56,OUT049,2016.7307854785731
795,FDE02,OUT018,1199.1207777795107
796,FDN45,OUT017,3626.1023854794685
797,FDS09,OUT013,882.6638602271014
798,NCA54,OUT018,2579.4977734839085
799,FDP09,OUT010,1468.8963841690693
800,FDC53,OUT045,1546.7727240065333
801,NCM55,OUT017,3028.767803058303
802,FDL09,OUT018,2431.9807484309695
803,FDA11,OUT019,-389.5711077309302
804,FDA50,OUT045,1467.3292072462964
805,FDC23,OUT017,2950.175698075761
806,FDE22,OUT049,2638.4659934055317
807,FDD23,OUT046,2998.2760484261617
808,NCA29,OUT049,2826.2879398954647
809,FDK38,OUT046,2351.9913260194744
810,DRC13,OUT046,1970.159812765356
811,NCP43,OUT049,2919.913015135494
812,FDX28,OUT049,1684.742841881648
813,FDF08,OUT049,1611.2163552139718
814,FDZ33,OUT046,2379.471885602463
815,FDD10,OUT049,2967.2704207586094
816,FDO58,OUT017,2691.1433779887975
817,FDI50,OUT017,3797.195950381106
818,FDO58,OUT045,2568.939707377999
819,FDX08,OUT013,2923.5512292586127
820,NCK17,OUT010,-1234.695530713855
821,FDF39,OUT035,4341.753852397031
822,FDU45,OUT010,-77.92930634936238
823,NCJ18,OUT018,1555.801620478731
824,DRC27,OUT019,1986.1368132747375
825,DRC25,OUT035,1518.7777818070858
826,FDU59,OUT035,2703.703245874549
827,FDU28,OUT035,3168.85293753123
828,NCP30,OUT046,681.0234396451842
829,FDB39,OUT018,651.9517584075625
830,FDE41,OUT013,1478.7431052218299
831,DRH11,OUT010,-1018.3025532266156
832,FDA58,OUT045,3655.234188167401
833,FDU50,OUT046,1886.6813034182715
834,FDM34,OUT013,2080.4922136032756
835,FDM44,OUT027,3115.0919746827158
836,FDR39,OUT045,2843.612168340761
837,FDM25,OUT045,2772.6799807622065
838,FDQ49,OUT049,2650.3391408329608
839,DRH25,OUT018,588.7853804236729
840,FDM09,OUT027,4200.167187391601
841,FDL44,OUT019,698.1387951984743
842,NCR42,OUT018,283.09490418660107
843,DRL59,OUT046,868.7679990127149
844,FDX43,OUT013,2709.191329023527
845,DRK47,OUT010,1655.554443353315
846,FDU48,OUT018,1808.2171347604572
847,FDY12,OUT045,790.0563983950224
848,NCN43,OUT018,1672.8347801992286
849,NCM55,OUT018,2611.3884297547384
850,FDQ21,OUT027,3416.937472123561
851,FDX13,OUT035,4105.96915950942
852,NCK30,OUT027,5423.71309469144
853,FDG20,OUT049,2918.92379739237
854,DRG27,OUT017,778.5576505000904
855,FDY14,OUT018,3897.302231476614
856,FDP59,OUT035,1848.547277925075
857,FDU60,OUT017,2827.3265358668814
858,NCC18,OUT019,773.5156520444266
859,DRJ39,OUT017,3569.9322654108
860,FDS07,OUT049,1914.8328988639041
861,FDM08,OUT027,5037.44703916049
862,FDP51,OUT045,1898.067933360112
863,FDU16,OUT035,1524.631575220339
864,FDH12,OUT013,1732.387766986296
865,DRE48,OUT010,1174.8151228863312
866,NCL42,OUT027,5289.948713176581
867,FDR21,OUT045,2740.1511390060296
868,NCW29,OUT035,2214.609916627116
869,FDO11,OUT013,4048.299205143083
870,NCM31,OUT049,2331.3114761814522
871,FDV35,OUT019,567.1910518766294
872,FDF58,OUT017,1125.9295168359695
873,NCE43,OUT049,2752.0524530004022
874,FDA02,OUT035,2516.1788052321563
875,DRL37,OUT010,-1181.1774133113713
876,FDR24,OUT018,1242.879961883712
877,FDW59,OUT049,1478.4247034570644
878,FDS22,OUT049,904.9670435762873
879,FDW24,OUT017,933.8705517781063
880,FDU24,OUT035,1697.2765314664211
881,FDA21,OUT027,4405.942600522091
882,FDH58,OUT027,3322.822306846748
883,FDW36,OUT018,1393.3342382111555
884,FDI45,OUT027,4218.321701267819
885,FDU01,OUT018,2718.1501859715518
886,FDF35,OUT027,3178.8811478262933
887,FDU43,OUT019,1904.3382433236939
888,FDE24,OUT019,397.14024677200086
889,FDK50,OUT049,2699.245061565325
890,FDG31,OUT045,977.3395189193707
891,FDC60,OUT045,1419.3228280860394
892,FDL36,OUT013,1491.1630824570439
893,FDP21,OUT013,3075.6417577754764
894,FDW16,OUT045,1446.3285856394305
895,FDX02,OUT017,3680.4470110755174
896,FDQ58,OUT027,3924.3045485485063
897,FDT51,OUT046,1846.442359150923
898,FDD59,OUT049,1434.2993363437708
899,NCM42,OUT018,1454.3494749725483
900,FDA57,OUT018,416.77962512386557
901,FDZ48,OUT035,1928.508229243299
902,FDE46,OUT045,2378.9184610439015
903,NCZ30,OUT019,7.849238418097684
904,FDB56,OUT017,3129.9006713788267
905,FDA25,OUT027,3166.5177833652915
906,FDD20,OUT013,2048.0770821818523
907,FDL25,OUT013,1566.4654889217709
908,NCO18,OUT049,2893.0983324257477
909,FDJ45,OUT017,722.5369011277317
910,FDR12,OUT035,2900.2656528022444
911,NCF19,OUT010,-1139.293128849567
912,FDK25,OUT046,2683.7041081724055
913,NCR17,OUT046,1810.6192110842012
914,FDC52,OUT046,2502.7482432755114
915,NCA54,OUT017,2957.661043072204
916,FDR45,OUT010,1878.1847906627563
917,NCM19,OUT049,1889.4201787396987
918,FDF39,OUT027,5668.921014598402
919,FDX23,OUT049,1661.6374588921362
920,FDD58,OUT027,3054.5461679617338
921,FDX28,OUT013,1631.557509442243
922,NCD31,OUT013,2612.0860768782795
923,FDU57,OUT018,2166.5648772195746
924,FDI27,OUT046,825.5907900568227
925,NCM42,OUT046,1715.2639129265099
926,FDD32,OUT027,2840.449687415813
927,FDI34,OUT013,3692.4957837739976
928,NCM29,OUT049,2148.922556102353
929,FDG46,OUT018,1575.8908117491892
930,DRC01,OUT010,-1059.456367702606
931,FDB15,OUT027,5594.268012805988
932,NCA17,OUT027,3829.7538809657226
933,FDF10,OUT046,2392.1285498648595
934,FDR26,OUT027,4295.789376075627
935,FDI02,OUT049,1917.5241968945475
936,NCM54,OUT010,86.86002736727914
937,FDF14,OUT013,2453.973810123559
938,FDJ33,OUT010,42.00906283493396
939,FDM20,OUT035,4045.3199784030976
940,FDC03,OUT027,4591.099225877675
941,NCX05,OUT046,1828.6589062012763
942,NCM41,OUT027,2924.5245851262753
943,NCU29,OUT010,437.6382848956396
944,FDQ59,OUT017,1524.6484304831092
945,FDH46,OUT010,-238.69311246285952
946,FDH09,OUT013,889.5079618753025
947,NCD06,OUT045,683.8156469583264
948,FDC15,OUT035,2616.1067551112264
949,DRD37,OUT027,2212.960661198449
950,FDT28,OUT027,3838.2927187693294
951,FDR28,OUT027,4106.304897035882
952,FDT38,OUT017,1521.0092452367799
953,FDV34,OUT027,2751.145420806777
954,FDY52,OUT035,1178.026681323834
955,FDB34,OUT013,1440.8392996253942
956,DRL23,OUT018,1417.5282893604199
957,DRB24,OUT046,2460.7626732145554
958,FDJ50,OUT046,898.8171732502169
959,FDQ49,OUT035,2667.661586049887
960,FDP20,OUT035,2137.0537860154463
961,FDV19,OUT027,4049.8143823742375
962,NCR54,OUT045,2998.979140744569
963,FDO09,OUT010,2217.613258066772
964,FDS57,OUT018,2007.7595264652864
965,FDN10,OUT049,1972.8649422125764
966,FDV23,OUT049,2094.4093065319958
967,FDY28,OUT049,3522.4261219994014
968,DRG51,OUT013,2635.390535511169
969,FDD45,OUT019,-397.1098768873221
970,NCL18,OUT027,4450.515701576308
971,NCM29,OUT013,2091.2723932706785
972,FDF17,OUT027,4544.8616351164665
973,FDE22,OUT017,2682.5058234139133
974,FDQ22,OUT017,760.0012007281584
975,FDS01,OUT013,2890.6223723414478
976,FDW35,OUT027,2200.1235637883374
977,FDJ33,OUT046,2008.1213306325135
978,NCF54,OUT035,2849.5196786486595
979,FDE09,OUT013,1816.42397267882
980,NCE06,OUT045,2466.528841901787
981,DRH49,OUT049,1414.2054935426245
982,FDY43,OUT045,2641.3085295236215
983,NCT05,OUT017,4110.455404090601
984,FDZ34,OUT045,2951.9781584322045
985,FDL38,OUT017,1585.4214630288243
986,FDZ31,OUT017,3151.751587088057
987,FDR14,OUT035,1055.4023231906658
988,NCN54,OUT049,1376.9484759375518
989,NCC42,OUT027,3675.488953561472
990,FDK08,OUT017,1753.710840988625
991,FDP59,OUT013,1779.384741231277
992,FDV22,OUT035,2707.652977296273
993,FDD33,OUT035,3854.999417289833
994,DRE60,OUT027,5018.514356833249
995,FDK52,OUT046,3588.966697819683
996,FDA02,OUT017,2512.736117387589
997,FDM56,OUT049,1858.8244418106333
998,FDE57,OUT035,2435.046167605804
999,FDM32,OUT045,1397.7708899729423
1000,NCQ30,OUT027,3370.2010167234375
1001,FDQ27,OUT027,3187.0473911178005
1002,FDT60,OUT027,3429.8844709168434
1003,FDU43,OUT049,3948.8800489016767
1004,NCO55,OUT035,1826.4147425367528
1005,FDG02,OUT045,2961.5100613681616
1006,FDJ28,OUT013,3055.372252594483
1007,FDP40,OUT045,1758.373183599163
1008,FDJ38,OUT045,2987.3863733011467
1009,NCC54,OUT017,3891.3386025019636
1010,NCZ41,OUT046,1965.0819161881236
1011,FDK38,OUT019,479.0162703641172
1012,FDU52,OUT013,2503.1175267784265
1013,FDC40,OUT046,1310.5170519649382
1014,NCR30,OUT017,1303.7381095063533
1015,NCN18,OUT017,1853.4199192987335
1016,FDB50,OUT035,1415.0780806502198
1017,FDG04,OUT013,3024.8199151217686
1018,FDR26,OUT035,2968.6548268165097
1019,NCT17,OUT018,2684.8768941948474
1020,FDX35,OUT027,5089.611337683186
1021,FDS12,OUT046,1998.4044097625892
1022,NCZ29,OUT027,3423.326698485839
1023,FDB38,OUT010,701.4872421735622
1024,FDP12,OUT013,720.4727421924872
1025,FDP22,OUT046,887.4172757071665
1026,FDS26,OUT018,3838.5881742370757
1027,FDR52,OUT046,3068.4606482549716
1028,DRJ13,OUT046,2553.0023630498927
1029,FDU48,OUT027,3519.9184130063923
1030,FDE29,OUT035,1113.528868895015
1031,NCT29,OUT049,2011.0457827624477
1032,DRK37,OUT018,2687.724310253805
1033,FDK55,OUT046,1448.1416624483254
1034,FDR07,OUT046,1556.6620959405573
1035,FDO21,OUT027,5074.223503563902
1036,FDK46,OUT049,4205.149561569267
1037,FDB12,OUT045,1641.8064308725989
1038,FDT31,OUT027,4462.931712242026
1039,FDJ33,OUT045,1941.4503345921203
1040,FDC26,OUT027,3193.2174947923877
1041,NCQ02,OUT045,2904.253686709153
1042,FDP08,OUT010,1169.7567699295296
1043,FDB11,OUT027,5029.939102710456
1044,FDV55,OUT013,2385.666447494673
1045,FDW20,OUT049,2052.4146185397003
1046,NCJ18,OUT019,-35.02323588687841
1047,FDC41,OUT018,956.2560455364619
1048,FDE14,OUT027,3132.1017642793195
1049,FDG35,OUT013,2871.0268755050492
1050,FDF45,OUT035,1155.874899308411
1051,FDS19,OUT027,2780.5357037283275
1052,FDS58,OUT019,690.7532342374498
1053,FDA26,OUT017,3652.1589117702506
1054,FDM32,OUT049,1549.8702174121327
1055,FDL45,OUT046,2012.9607928992218
1056,FDZ55,OUT049,2662.3139808003443
1057,FDY37,OUT049,2418.499968674815
1058,FDO46,OUT046,3072.0249526255484
1059,FDQ60,OUT046,1929.9474967709766
1060,FDA19,OUT018,1801.1577212517977
1061,FDL15,OUT046,2478.117687152271
1062,FDM10,OUT018,3102.475727637104
1063,NCL05,OUT017,805.3489918361729
1064,DRK49,OUT010,-1209.4065622240682
1065,NCE18,OUT027,5407.160887258681
1066,FDG40,OUT049,706.4688658926407
1067,DRI59,OUT045,3444.4112390573773
1068,FDK28,OUT035,4176.792118996124
1069,NCD06,OUT019,-1161.7650653777957
1070,FDO11,OUT019,2112.586704517784
1071,FDK27,OUT046,1936.918518759473
1072,FDT43,OUT027,2311.991129398665
1073,FDD38,OUT018,1427.1742095991522
1074,FDA16,OUT049,3590.227142687514
1075,FDL14,OUT027,3957.5097019020604
1076,NCM17,OUT049,811.5665802412573
1077,FDD20,OUT045,1928.3154422657535
1078,FDA40,OUT045,1400.6181259327377
1079,FDL43,OUT045,1235.678728524338
1080,FDV15,OUT045,1578.6878420859503
1081,FDE52,OUT046,1520.0604131353539
1082,NCL17,OUT010,358.4455399415633
1083,NCJ31,OUT045,3665.24920518603
1084,FDR60,OUT045,1204.754773688419
1085,NCA18,OUT035,1968.966421968692
1086,FDS21,OUT027,2527.293831437167
1087,FDW09,OUT035,1484.3755825799599
1088,FDL26,OUT035,2603.482563381599
1089,FDS47,OUT018,1169.3600325332873
1090,FDC39,OUT046,3277.7020227342546
1091,FDT51,OUT035,1997.2840525684733
1092,FDK40,OUT035,4297.116193628513
1093,NCG19,OUT045,3616.072132512336
1094,FDZ07,OUT046,1055.6817546757466
1095,FDF08,OUT027,2949.744086198315
1096,FDO04,OUT013,948.3857448012532
1097,FDK41,OUT018,1070.3100184944765
1098,FDP15,OUT049,4133.564407301098
1099,NCD43,OUT018,1397.8979395348147
1100,NCP18,OUT013,2400.1174020280914
1101,FDZ51,OUT046,1568.9799392501482
1102,DRH13,OUT035,1878.4831823068216
1103,FDF38,OUT045,671.1141625698265
1104,NCI43,OUT045,736.7989072567348
1105,FDM38,OUT027,2375.0483458484878
1106,FDS03,OUT013,1087.7746209412471
1107,DRJ47,OUT017,2812.062825316758
1108,FDT50,OUT010,-309.42611549496587
1109,FDV02,OUT046,2749.8660703920505
1110,NCG18,OUT017,1761.3714002477363
1111,FDW52,OUT046,2666.6588473582115
1112,FDS40,OUT035,787.8621615813645
1113,FDN31,OUT017,3132.126012092517
1114,FDA37,OUT045,1929.5270174189636
1115,FDA15,OUT046,3972.8020935403383
1116,FDL39,OUT046,2921.156988527301
1117,FDJ53,OUT045,1869.2391943084149
1118,FDX22,OUT013,3429.774054510769
1119,NCZ42,OUT045,3702.3139971788914
1120,FDD56,OUT027,4288.957907782329
1121,FDD40,OUT017,3225.530445452405
1122,FDS50,OUT013,3544.7987116994836
1123,NCN14,OUT013,2914.1669484905224
1124,FDT15,OUT013,2991.9408294428313
1125,NCS18,OUT027,3166.1140671740204
1126,NCO26,OUT010,-119.0752881490871
1127,FDF58,OUT018,743.3313600691495
1128,NCB19,OUT013,1406.4322360441956
1129,FDH26,OUT017,2412.4651639812882
1130,DRB24,OUT027,3890.4900005394347
1131,FDA49,OUT018,1124.685051247709
1132,FDB32,OUT045,1497.8824538242989
1133,FDI36,OUT017,3248.190779193016
1134,NCA17,OUT010,447.5328148216099
1135,FDH22,OUT013,1997.939709194744
1136,NCM26,OUT018,2158.0746817038644
1137,FDT15,OUT027,4412.033336044012
1138,FDB16,OUT018,1158.217626189653
1139,NCP54,OUT027,3398.142220404591
1140,FDJ36,OUT013,1702.3061348326382
1141,FDO28,OUT045,1828.8666146770784
1142,FDU09,OUT013,962.8012134683013
1143,FDF29,OUT017,2201.035027429244
1144,FDY08,OUT013,2320.5103761415567
1145,DRJ59,OUT018,366.13916349977717
1146,FDT23,OUT027,2804.3111443213893
1147,FDU15,OUT018,444.91482675192265
1148,FDT47,OUT013,1654.3732740528367
1149,FDI53,OUT019,722.8743651891145
1150,FDR59,OUT018,3910.3554564371534
1151,FDD53,OUT035,839.4566579115935
1152,FDY51,OUT017,3602.304648578108
1153,FDT04,OUT049,740.1642611135303
1154,FDU51,OUT049,2943.5863634467796
1155,FDG14,OUT035,2611.797551163856
1156,NCU06,OUT045,3561.182789243374
1157,DRG25,OUT046,2941.181980654813
1158,DRH49,OUT035,1504.828833327725
1159,FDN15,OUT035,2405.134170542612
1160,FDL43,OUT018,1005.6431947638853
1161,NCT18,OUT049,2963.0623896360567
1162,NCB31,OUT013,4102.174714271124
1163,FDK57,OUT035,2036.9622183223719
1164,FDY04,OUT019,734.9206490502488
1165,NCP54,OUT046,1920.27373904275
1166,FDF41,OUT013,3874.373352691914
1167,FDM01,OUT045,1627.5487614734138
1168,FDW03,OUT045,1669.0650770097582
1169,FDF28,OUT045,1931.2178440736989
1170,FDY37,OUT017,2432.4011714993194
1171,FDQ03,OUT017,3907.516448152239
1172,FDP51,OUT027,3411.0656290483794
1173,FDJ40,OUT017,1923.1885917955497
1174,FDC32,OUT049,1612.3940899868585
1175,DRI49,OUT027,2748.803457576456
1176,NCW54,OUT017,981.0235835297603
1177,FDF09,OUT017,784.5339366922981
1178,FDP45,OUT018,3728.416112095607
1179,DRJ23,OUT018,2671.1555112415717
1180,FDS59,OUT017,1941.6529824495883
1181,FDY08,OUT046,2265.6991387152284
1182,FDX16,OUT049,2458.1325551993314
1183,FDY16,OUT018,2676.211969956902
1184,FDK32,OUT035,2644.3329795136196
1185,FDQ22,OUT013,714.5661511041089
1186,NCC31,OUT018,2202.651238565815
1187,FDG58,OUT049,2587.5157336541224
1188,DRF48,OUT013,3000.700515795611
1189,DRH36,OUT049,1303.724474251932
1190,NCR30,OUT035,1361.211181883165
1191,FDB03,OUT019,1951.2387877633628
1192,FDZ28,OUT027,3493.0097863553538
1193,FDR35,OUT017,3260.7748430292313
1194,DRD15,OUT027,5134.905430805975
1195,FDJ33,OUT019,102.43328972818063
1196,FDA56,OUT010,34.582456859672675
1197,FDP56,OUT046,818.4227287780386
1198,NCT30,OUT046,776.8978611911571
1199,FDK15,OUT017,1724.455048166169
1200,FDH44,OUT018,2140.11756399744
1201,FDV01,OUT013,2530.0669784537376
1202,DRG03,OUT017,2539.228121215203
1203,FDG50,OUT027,2921.0549931076876
1204,FDR16,OUT010,1517.6503963078185
1205,FDZ60,OUT046,1709.8848308469496
1206,DRG03,OUT045,2394.426346028369
1207,FDS56,OUT018,3937.8188327636917
1208,FDU33,OUT045,716.5327345646056
1209,DRD27,OUT035,1751.3963842573748
1210,FDW22,OUT046,3589.8513133737315
1211,DRA24,OUT045,2559.6920831415364
1212,FDF38,OUT049,819.2211434298124
1213,FDX48,OUT013,2540.0309308502
1214,FDS58,OUT018,2339.696807637949
1215,FDC32,OUT046,1507.5009319572346
1216,NCQ29,OUT045,4021.9587781807786
1217,DRK39,OUT018,1096.7118865242683
1218,NCS38,OUT017,1897.0739287671213
1219,DRO47,OUT013,1796.456615882079
1220,DRG27,OUT027,2159.1757424459083
1221,FDC57,OUT027,4527.2574565819405
1222,FDS55,OUT046,2355.7215979660023
1223,NCJ06,OUT018,1613.9255832331337
1224,FDO01,OUT019,219.10962657466507
1225,NCM55,OUT045,2844.7777034564133
1226,FDC52,OUT049,2606.1684483606505
1227,FDQ15,OUT045,1278.108731247571
1228,NCT30,OUT027,2218.926608580765
1229,NCR42,OUT027,2009.8125513740315
1230,FDD28,OUT035,1096.1946446677184
1231,FDQ34,OUT049,1755.3904979609524
1232,FDZ12,OUT027,3728.9379358528395
1233,DRE13,OUT019,-504.871377877329
1234,NCN07,OUT019,188.146170617174
1235,FDM28,OUT035,3009.5872731483214
1236,FDI10,OUT017,2861.939725824658
1237,FDQ25,OUT013,2787.1951123097415
1238,FDA38,OUT010,1920.3938141136277
1239,DRI13,OUT049,3534.892915712693
1240,FDY20,OUT027,2966.5959140849773
1241,NCZ53,OUT035,3093.3913658601987
1242,NCM31,OUT013,2303.7748377359612
1243,DRB01,OUT017,3068.561769127471
1244,DRF37,OUT046,4105.5189631026615
1245,NCF42,OUT049,2859.2241155319743
1246,FDF16,OUT018,2096.509136415305
1247,FDB41,OUT013,859.8276112589174
1248,FDR34,OUT013,3687.653193679631
1249,FDR15,OUT018,2272.182751333943
1250,NCV42,OUT019,-130.3001559585391
1251,FDW51,OUT035,3558.904104641574
1252,FDU36,OUT017,1672.1381229292692
1253,FDX60,OUT049,1418.6353602049958
1254,FDY03,OUT035,2000.1222967241574
1255,FDW55,OUT045,3918.327013839529
1256,FDT01,OUT010,1477.3590501409385
1257,FDG58,OUT013,2534.4316627669486
1258,FDK21,OUT017,4057.0429903015975
1259,NCS41,OUT019,964.4654994487041
1260,FDS10,OUT045,2811.762248570487
